room_type_num,longitude,latitude,availability_365,minimum_nights,number_of_reviews,neigh_num,price
0,-73.9645,40.68339,40,30,3,41,4.59511985013459
0,-73.96095,40.66709,6,2,0,51,5.0106352940962555
1,-73.99848,40.71179,3,2,129,196,5.075173815233827
1,-73.96024,40.66943,0,5,0,51,3.912023005428146
1,-73.9403,40.80305,262,30,2,61,3.9318256327243257
0,-73.88895,40.68085,255,1,91,52,4.3694478524670215
0,-73.95749,40.80119,0,11,0,94,4.941642422609304
1,-73.75296,40.5978,354,30,0,71,3.6888794541139363
1,-73.87376,40.74624,140,1,105,68,3.7612001156935624
0,-73.96484,40.63646,312,2,58,74,5.521460917862246
1,-73.95499,40.78079,0,10,0,199,5.0106352940962555
0,-74.00128,40.72575,262,3,32,176,6.745236349484363
1,-73.98874,40.76388,345,1,40,95,4.700480365792417
1,-73.96979,40.67771,0,1,25,157,5.521460917862246
1,-73.94003,40.68354,0,3,43,13,4.007333185232471
1,-73.94058,40.76626,321,1,70,116,4.430816798843313
1,-73.93051,40.69583,263,4,0,28,4.382026634673881
0,-73.94142,40.70894,0,1,4,212,5.298317366548036
1,-73.8954,40.73976,256,3,27,122,5.1298987149230735
1,-73.96037,40.69152,20,3,2,13,3.5553480614894135
0,-73.92981,40.66757,321,2,36,51,5.298317366548036
0,-73.94288,40.83471,309,1,96,204,5.883322388488279
1,-73.94254,40.81699,0,1,15,94,3.8066624897703196
0,-73.93783,40.66819,356,2,2,51,5.616771097666572
0,-73.98059,40.74881,365,30,0,136,5.5909869805108565
1,-73.94952,40.80497,297,1,7,94,4.8283137373023015
1,-73.90561,40.72254,363,30,10,122,3.6109179126442243
0,-73.98703,40.6679,83,4,68,180,5.241747015059643
1,-73.90471,40.74323,39,37,1,218,3.4965075614664802
0,-73.97949,40.74443,0,3,2,111,5.459585514144159
0,-73.92248,40.69531,275,5,77,28,4.997212273764115
1,-73.96472,40.70944,342,30,0,212,4.060443010546419
0,-73.97409,40.6886,146,4,1,80,5.616771097666572
0,-73.99685,40.76126,0,2,0,95,5.703782474656201
1,-73.97683,40.72382,89,2,7,64,4.700480365792417
0,-73.97621,40.65319,244,2,100,214,5.298317366548036
0,-73.97321,40.69135,0,5,7,80,4.477336814478207
1,-73.99727,40.69449,231,2,72,25,4.59511985013459
1,-74.0039,40.68155,0,4,4,45,4.31748811353631
1,-73.98854,40.7651,0,1,2,95,4.3694478524670215
1,-73.97233,40.75061,43,1,1,126,4.442651256490317
1,-73.90647,40.70334,0,2,5,164,4.442651256490317
1,-73.95204,40.79912,0,2,66,94,4.499809670330265
0,-73.95573,40.71801,4,4,2,212,5.247024072160486
0,-73.81523,40.72437,136,1,51,109,4.553876891600541
0,-73.94212,40.83694,363,3,71,204,4.605170185988092
1,-73.97231,40.79827,0,2,6,200,4.499809670330265
1,-73.95686,40.70648,0,5,2,212,4.007333185232471
0,-73.95029,40.77537,310,4,147,199,5.1298987149230735
1,-73.94995,40.71394,282,1,181,212,4.430816798843313
1,-73.80808,40.73862,90,1,2,77,4.174387269895637
1,-73.94489,40.83155,363,7,21,94,3.912023005428146
0,-73.99984,40.74429,29,26,39,34,4.867534450455582
0,-73.94253,40.6696,0,11,1,51,5.991464547107982
0,-73.97277,40.74814,0,1,3,136,5.241747015059643
0,-73.96745,40.79098,281,30,6,200,5.575949103146316
0,-73.98186,40.721,6,2,3,64,5.0106352940962555
1,-73.99299,40.66694,0,1,0,85,4.499809670330265
0,-73.92507,40.68312,269,3,82,13,5.293304824724492
1,-73.94894,40.7962,0,1,6,61,4.442651256490317
0,-73.93734,40.7137,238,3,139,212,5.0106352940962555
0,-73.98195,40.756,354,29,0,126,5.438079308923196
2,-73.99818,40.71705,354,1,20,114,4.605170185988092
1,-73.94587,40.68036,179,3,1,13,5.0106352940962555
0,-73.9841,40.78227,353,3,9,200,6.396929655216146
1,-73.99077,40.71456,28,14,3,35,4.553876891600541
0,-73.99284,40.72547,57,10,1,143,5.220355825078324
1,-73.97973,40.72297,0,3,12,64,4.59511985013459
1,-73.95712,40.68644,0,30,25,13,4.0943445622221
0,-73.96442,40.71353,349,5,10,212,5.393627546352362
1,-73.93955,40.79281,18,1,19,61,3.6888794541139363
1,-73.9456,40.68374,363,1,114,13,3.912023005428146
1,-73.99297,40.66153,0,1,6,188,4.174387269895637
0,-73.99432,40.69269,0,3,0,25,4.8283137373023015
0,-73.89976,40.66125,256,3,77,63,5.616771097666572
0,-73.98741,40.73754,249,30,1,86,5.41610040220442
0,-73.99256,40.72232,129,4,3,118,5.857933154483459
0,-74.00399,40.6529,0,10,2,188,4.382026634673881
0,-73.98038,40.74015,0,2,0,111,4.8283137373023015
1,-73.80724,40.76135,7,1,0,77,3.5553480614894135
0,-73.95462,40.71507,43,1,15,212,5.720311776607412
0,-73.93917,40.74711,0,4,0,116,4.499809670330265
1,-73.96647,40.801,0,30,76,200,4.248495242049359
0,-74.00047,40.68235,53,2,52,31,5.0106352940962555
1,-73.95695,40.71886,0,2,1,212,4.605170185988092
1,-73.96311,40.71449,0,2,8,212,4.31748811353631
0,-73.99729,40.75589,0,1,0,95,5.8289456176102075
1,-73.92447,40.68538,0,3,7,13,3.4657359027997265
0,-73.91562,40.66041,82,2,73,26,4.859812404361672
1,-73.93984,40.71621,0,12,2,212,4.174387269895637
2,-73.95447,40.73136,180,1,0,91,4.77912349311153
1,-73.99625,40.75796,345,1,1,95,5.111987788356544
1,-73.91601,40.68777,87,2,22,28,4.127134385045092
1,-73.93088,40.68744,346,30,1,13,3.7376696182833684
1,-73.9612,40.64528,249,6,2,74,4.553876891600541
1,-73.88852,40.66672,0,1,14,63,4.060443010546419
0,-73.91637,40.68316,23,2,34,13,4.787491742782046
0,-73.95131,40.77086,273,3,0,199,5.0106352940962555
0,-73.81628,40.58466,138,2,29,166,5.616771097666572
0,-73.95322,40.65651,90,14,2,158,5.991464547107982
0,-73.91975,40.7687,66,4,5,4,5.003946305945459
1,-73.87931,40.7315,23,1,2,68,3.5553480614894135
1,-73.94364,40.79052,313,1,33,61,4.248495242049359
0,-73.96961,40.6776,0,1,0,157,7.309212365692763
0,-73.93635,40.70392,45,7,41,212,4.605170185988092
1,-73.98953,40.71518,0,3,12,118,5.0106352940962555
0,-73.9557,40.66529,309,5,150,51,4.867534450455582
0,-73.92834,40.85945,0,1,1,102,4.23410650459726
0,-73.94477,40.72845,71,3,16,91,4.859812404361672
1,-73.95606,40.7116,363,2,43,212,4.605170185988092
0,-73.99838,40.7298,0,3,6,92,5.666426688112432
0,-73.97051,40.76011,99,2,28,126,4.7535901911063645
0,-73.92291,40.86833,16,18,2,102,4.442651256490317
1,-73.79675,40.67261,38,1,49,179,4.59511985013459
0,-73.95951,40.67394,0,2,1,51,5.0106352940962555
0,-73.95439,40.78108,0,3,0,199,5.3706380281276624
0,-73.9527,40.71443,81,2,0,212,5.1647859739235145
0,-73.96096,40.80387,0,3,1,129,4.499809670330265
1,-73.92673,40.70278,88,15,21,28,3.8066624897703196
0,-73.96278,40.68054,0,2,1,51,5.247024072160486
1,-73.97438,40.68495,365,4,0,80,4.442651256490317
0,-73.98171,40.7412,0,4,0,111,4.700480365792417
0,-73.95623,40.80796,239,5,67,94,4.983606621708336
1,-73.88248,40.75212,175,4,3,103,4.382026634673881
0,-73.96446,40.67807,0,5,1,157,4.605170185988092
0,-74.00186,40.73908,0,2,11,207,5.0106352940962555
1,-73.9926,40.76404,308,2,120,95,5.1647859739235145
0,-74.00578,40.73491,49,2,11,207,4.9344739331306915
0,-73.97178,40.79816,0,2,1,200,5.1647859739235145
1,-74.00925,40.70522,351,7,6,73,5.0106352940962555
1,-73.94753,40.66684,340,30,8,51,4.787491742782046
0,-73.95456,40.73844,36,3,116,91,5.293304824724492
0,-73.99292,40.72342,137,30,13,144,4.553876891600541
1,-73.92805,40.69814,21,3,3,28,4.248495242049359
1,-74.02028,40.63849,0,1,84,188,3.6888794541139363
1,-73.95033,40.72559,64,2,21,91,4.976733742420574
0,-73.92421,40.82575,0,1,0,47,5.1647859739235145
1,-73.92797,40.70226,2,2,27,28,3.912023005428146
0,-73.79395,40.72101,14,7,1,105,4.31748811353631
1,-73.94848,40.71238,0,1,2,212,4.248495242049359
0,-74.00088,40.74787,281,30,42,34,6.620073206530356
0,-73.98216,40.76547,189,30,0,126,5.293304824724492
1,-73.95969,40.6322,0,1,0,74,3.912023005428146
1,-73.96916,40.79675,0,3,11,200,4.605170185988092
0,-74.01039,40.70584,317,2,3,73,5.3706380281276624
0,-73.96183,40.65549,83,3,1,158,5.241747015059643
2,-73.98865,40.7111,341,14,4,118,3.4657359027997265
0,-73.95444,40.71885,0,1,16,212,5.19295685089021
1,-73.95229,40.81388,0,2,0,94,4.248495242049359
0,-73.96736,40.71083,202,1,9,212,5.556828061699537
0,-73.95297,40.68417,172,14,2,13,5.0369526024136295
0,-73.9253,40.75673,0,3,3,4,4.8283137373023015
1,-73.88493,40.66907,340,3,48,63,4.127134385045092
0,-73.9981,40.76212,364,30,0,95,5.857933154483459
0,-73.95324,40.74646,334,3,3,116,5.991464547107982
1,-73.91519,40.68818,365,3,2,28,4.31748811353631
1,-73.94209,40.67783,0,1,8,51,4.174387269895637
0,-73.96244,40.7128,263,60,0,212,4.90527477843843
1,-73.93905,40.81818,0,1,12,94,3.8918202981106265
1,-73.9916,40.74253,0,21,0,75,5.075173815233827
1,-73.94645,40.69892,343,2,74,13,4.343805421853684
1,-73.99912,40.62071,324,1,13,17,3.8066624897703196
0,-74.00071,40.74006,252,3,0,34,5.272999558563747
1,-73.9205,40.756,365,7,0,116,4.0943445622221
0,-73.9525,40.718,0,2,9,212,5.1647859739235145
0,-73.98375,40.76537,121,1,7,126,5.768320995793772
0,-74.0019,40.72557,248,1,18,176,5.988961416889864
0,-73.96629,40.71067,0,29,1,212,4.787491742782046
1,-73.88548,40.66874,341,3,34,63,4.31748811353631
1,-73.94846,40.82398,0,1,59,94,4.31748811353631
0,-73.95571,40.80227,0,3,34,94,5.10594547390058
0,-73.98156,40.7292,0,6,1,64,4.787491742782046
0,-73.98503,40.73327,157,3,13,86,5.298317366548036
2,-73.94999,40.76176,0,4,1,167,3.4011973816621555
0,-73.84407,40.72391,336,3,133,79,5.123963979403259
0,-73.91439,40.70737,0,3,17,164,4.605170185988092
0,-73.88894,40.7568,331,2,9,59,4.48863636973214
0,-73.97206,40.7515,65,2,0,126,6.1903154058531475
2,-73.87077,40.68313,120,2,76,52,2.9444389791664403
0,-73.97691,40.78396,188,30,3,200,5.14166355650266
1,-73.8485,40.86437,339,2,40,153,3.8501476017100584
0,-73.98836,40.71906,188,3,9,118,5.247024072160486
0,-73.98876,40.73081,155,5,8,64,6.3080984415095305
0,-73.99438,40.68188,3,4,49,31,4.90527477843843
0,-73.95574,40.71572,19,1,41,212,5.10594547390058
0,-73.91994,40.76769,94,2,0,4,4.59511985013459
1,-73.95048,40.73159,278,2,36,91,4.442651256490317
0,-73.82313,40.75933,7,30,3,77,4.74493212836325
0,-73.99251,40.71992,45,5,6,118,5.703782474656201
0,-73.97434,40.6491,0,2,19,214,5.298317366548036
1,-73.90692,40.69319,0,1,35,28,3.6888794541139363
0,-73.93344,40.7744,41,1,3,4,5.135798437050262
0,-73.9471,40.81272,227,4,20,94,4.700480365792417
1,-73.99564,40.67873,0,5,2,31,3.8066624897703196
0,-73.94951,40.8048,216,30,8,94,4.51085950651685
1,-73.83221,40.68929,179,1,11,163,4.382026634673881
0,-73.99056,40.7443,1,5,4,75,5.41610040220442
0,-73.99707,40.75445,252,2,8,95,5.594711379601839
0,-73.99008,40.75987,4,3,15,95,5.288267030694535
0,-73.96265,40.75843,0,1,0,126,5.272999558563747
1,-73.9573,40.71582,310,9,0,212,4.31748811353631
1,-73.92685,40.64929,365,1,7,60,3.5553480614894135
0,-73.91329,40.69363,81,1,76,28,5.393627546352362
1,-73.95992,40.67815,0,5,0,51,4.007333185232471
0,-73.99643,40.73386,0,5,7,92,5.393627546352362
0,-73.94952,40.71332,0,2,0,212,5.68697535633982
0,-73.98574,40.68727,24,5,58,19,5.241747015059643
1,-73.91385,40.75771,176,3,47,4,4.59511985013459
1,-73.76899,40.68461,180,1,98,183,4.174387269895637
1,-73.9259,40.68796,110,3,5,13,4.0943445622221
1,-73.99678,40.75625,156,1,19,95,4.672828834461906
0,-73.96067,40.71243,0,2,3,212,4.941642422609304
0,-73.94393,40.72766,53,3,36,91,5.187385805840755
0,-73.93463,40.69292,0,5,0,13,5.075173815233827
2,-73.90626,40.6919,342,30,0,28,3.4657359027997265
0,-73.94434,40.716,9,7,1,212,4.867534450455582
1,-73.96827,40.681,0,1,1,157,5.0106352940962555
0,-73.92699,40.86679,0,30,1,102,4.74493212836325
0,-73.98474,40.74584,365,29,0,126,5.4680601411351315
1,-74.00569,40.74618,0,1,0,34,4.605170185988092
1,-73.99902,40.75118,17,2,39,34,4.499809670330265
0,-73.92423,40.67266,258,10,0,51,4.382026634673881
1,-73.93717,40.75405,0,7,1,116,4.0943445622221
1,-73.99065,40.68384,0,1,8,31,3.8066624897703196
1,-73.94421,40.83803,0,30,0,204,4.787491742782046
1,-73.97786,40.72137,0,1,5,64,4.31748811353631
0,-73.99178,40.74613,358,30,1,34,5.631211781821365
0,-73.99559,40.71744,35,2,10,35,5.241747015059643
1,-73.89704,40.73759,234,1,8,122,3.5553480614894135
0,-73.99544,40.75827,0,4,2,95,5.3471075307174685
0,-73.95495,40.72862,0,1,0,91,4.7535901911063645
0,-73.95808,40.68566,0,1,5,13,5.1647859739235145
1,-73.94456,40.81172,305,5,6,94,4.2626798770413155
1,-73.75518,40.69898,358,1,51,183,3.912023005428146
0,-73.82648,40.67863,365,180,0,163,4.859812404361672
0,-73.98326,40.76642,364,30,0,95,5.476463551931511
0,-73.99833,40.66293,0,5,1,188,5.298317366548036
1,-73.99965,40.74768,70,2,0,34,5.1647859739235145
0,-73.97016,40.68585,222,4,134,80,5.521460917862246
0,-73.98041,40.74882,342,30,0,136,5.0106352940962555
1,-73.98833,40.73269,0,2,48,64,4.709530201312334
0,-73.98959,40.7216,35,10,4,118,4.867534450455582
0,-73.95216,40.82612,132,2,64,94,4.976733742420574
1,-73.91429,40.70328,0,2,2,28,3.912023005428146
1,-73.9904,40.71688,179,31,0,35,4.8283137373023015
1,-73.9385,40.74906,90,1,0,116,5.8289456176102075
0,-73.90374,40.85152,93,90,2,135,3.871201010907891
0,-73.93641,40.85557,0,7,3,204,4.59511985013459
1,-73.98235,40.74155,3,1,119,111,4.248495242049359
0,-73.99184,40.76443,0,3,2,95,5.41610040220442
0,-73.98307,40.7368,352,30,13,86,6.641182169740591
0,-74.00523,40.73144,0,3,4,207,5.521460917862246
0,-73.99032,40.76042,107,4,12,95,5.1647859739235145
1,-73.83042,40.75548,362,2,0,77,5.247024072160486
0,-73.98043,40.78913,82,31,0,200,5.75890177387728
0,-73.99616,40.74081,331,29,0,34,5.579729825986222
1,-73.90333,40.74968,90,1,1,218,5.135798437050262
1,-73.91983,40.70107,0,1,0,28,4.007333185232471
1,-73.90819,40.77786,48,7,36,54,4.3694478524670215
0,-74.006,40.73275,0,2,2,207,5.857933154483459
0,-73.94595,40.81774,46,4,82,94,5.0106352940962555
0,-73.93497,40.68638,30,2,0,13,6.212606095751519
0,-74.00102,40.72616,0,4,0,176,5.43372200355424
1,-73.96125,40.71486,90,28,0,212,3.8918202981106265
0,-73.94184,40.67468,285,2,43,51,5.0106352940962555
1,-73.96472,40.79453,219,2,51,200,4.584967478670572
1,-73.97364,40.753,327,2,3,126,5.529429087511423
0,-73.96708,40.75287,0,1,0,126,5.438079308923196
1,-73.99422,40.71782,89,4,9,35,4.465908118654584
1,-73.86764,40.66192,158,2,37,63,3.8066624897703196
1,-73.99133,40.72189,20,1,16,118,5.0106352940962555
1,-73.98792,40.76072,0,1,3,95,4.787491742782046
1,-73.94563,40.72522,0,6,0,91,4.0943445622221
0,-73.96321,40.6778,0,3,5,51,4.442651256490317
0,-73.95261,40.6682,332,3,36,51,5.0106352940962555
0,-73.94792,40.67592,0,2,3,51,4.605170185988092
1,-73.94214,40.70775,0,5,2,212,4.605170185988092
1,-73.95852,40.69484,0,3,2,13,4.248495242049359
1,-73.96186,40.65475,0,1,24,158,4.382026634673881
0,-73.95054,40.6692,226,3,0,51,6.665683717782408
0,-73.9772,40.6711,279,7,40,150,5.0106352940962555
1,-73.96232,40.71329,346,1,2,212,5.293304824724492
0,-73.97445,40.75463,0,2,14,126,4.820281565605037
0,-73.9313,40.70608,324,3,2,212,5.062595033026967
1,-73.96292,40.71435,14,1,56,212,4.624972813284271
1,-73.99536,40.71918,1,3,1,114,4.8283137373023015
1,-73.92028,40.70137,1,2,1,28,3.8066624897703196
1,-73.93982,40.83473,257,6,61,204,4.976733742420574
1,-73.9499,40.71124,0,5,8,212,4.248495242049359
1,-73.95954,40.81514,0,1,0,129,4.382026634673881
0,-73.95863,40.78039,3,2,8,199,5.111987788356544
0,-74.00107,40.73002,207,2,8,92,5.41610040220442
1,-73.95048,40.70706,0,3,2,212,4.0943445622221
0,-73.99161,40.66006,0,4,1,188,4.605170185988092
0,-74.0016,40.68153,277,2,118,31,5.393627546352362
0,-73.99116,40.71647,0,1,36,35,5.3706380281276624
1,-73.92425,40.68872,0,5,0,13,3.8918202981106265
1,-73.97078,40.756,0,3,19,126,4.804021044733257
1,-73.98849,40.76144,6,2,16,95,4.605170185988092
0,-73.95471,40.68476,243,5,59,13,5.075173815233827
1,-74.00321,40.63989,0,1,7,20,3.8066624897703196
1,-73.99336,40.71923,332,30,0,118,4.30406509320417
1,-73.97622,40.68543,88,4,2,80,4.499809670330265
0,-73.97933,40.68546,32,20,11,19,5.298317366548036
0,-73.98397,40.7211,255,7,9,118,5.1647859739235145
0,-73.95616,40.71611,320,30,0,212,5.1647859739235145
2,-73.9888,40.76459,358,1,10,95,4.07753744390572
0,-73.95429,40.64683,205,3,58,74,4.700480365792417
0,-73.9963,40.73393,42,5,4,92,5.0689042022202315
0,-73.97081,40.75241,226,30,0,126,5.293304824724492
0,-73.99607,40.7223,249,30,0,144,5.19295685089021
0,-73.85156,40.72428,0,2,0,79,4.605170185988092
0,-73.94506,40.83734,210,2,1,204,4.787491742782046
0,-73.97938,40.72652,156,5,22,64,5.087596335232384
0,-73.97754,40.74425,363,30,0,111,5.0106352940962555
0,-73.98731,40.72794,23,2,9,64,5.241747015059643
0,-73.97323,40.75166,3,1,0,126,5.752572638825633
1,-73.99435,40.75417,0,4,0,95,4.248495242049359
0,-73.98932,40.76777,365,1,0,95,6.309918278226516
0,-73.99368,40.66356,29,2,0,188,5.0106352940962555
1,-73.95726,40.71066,0,1,42,212,4.442651256490317
0,-73.96765,40.75339,64,1,1,126,5.521460917862246
1,-73.94272,40.79933,81,1,102,61,4.584967478670572
1,-73.92996,40.70153,332,7,0,28,4.0943445622221
0,-73.99222,40.71806,0,3,25,118,5.703782474656201
1,-73.90881,40.69513,334,1,0,28,4.23410650459726
0,-74.01045,40.72355,38,2,30,195,5.926926025970411
2,-73.94112,40.80771,179,1,7,61,4.553876891600541
1,-73.9672,40.71058,210,2,74,212,4.382026634673881
0,-73.92946,40.70538,0,1,3,212,5.093750200806762
0,-73.97318,40.68673,0,1,0,80,4.605170185988092
0,-73.95296,40.81095,304,3,90,94,5.700443573390687
1,-73.97802,40.78353,242,30,4,200,3.8066624897703196
0,-73.9487,40.78589,301,2,43,61,5.521460917862246
0,-73.94796,40.71958,0,6,8,91,5.41610040220442
0,-74.0146,40.70917,310,6,100,73,5.337538079701318
1,-73.92514,40.70311,9,1,12,28,4.0943445622221
1,-74.15506,40.57942,88,1,38,142,3.912023005428146
0,-74.00639,40.70803,325,29,0,73,4.605170185988092
1,-73.94754,40.80486,267,1,7,94,3.912023005428146
0,-74.00928,40.72496,37,7,0,176,6.54965074223381
0,-73.94255,40.72216,0,3,93,91,4.859812404361672
0,-73.9657,40.71891,0,2,2,212,5.521460917862246
1,-73.99604,40.71959,0,2,2,114,4.59511985013459
1,-73.96402,40.65228,0,3,1,74,4.174387269895637
0,-73.96236,40.76128,306,30,5,199,4.499809670330265
1,-73.99692,40.67711,0,2,2,31,3.912023005428146
0,-73.96496,40.80605,25,3,16,129,4.8283137373023015
1,-73.90314,40.76976,89,1,0,54,6.214608098422191
1,-73.94232,40.68715,6,2,1,13,3.8066624897703196
1,-73.9467,40.82323,0,2,9,94,3.9318256327243257
0,-74.00493,40.70738,332,29,0,73,5.356586274672012
1,-73.96718,40.76281,99,3,67,199,4.762173934797756
1,-73.95332,40.73093,0,1,1,91,4.31748811353631
0,-73.88655,40.76327,302,2,61,59,4.976733742420574
0,-74.00259,40.64212,144,2,108,188,4.499809670330265
1,-73.96457,40.65168,0,2,0,74,3.5553480614894135
0,-73.95026,40.77842,15,3,1,199,4.90527477843843
0,-74.01529,40.70617,0,3,5,73,5.631211781821365
0,-73.93092,40.6808,149,5,148,13,5.075173815233827
1,-73.91101,40.68461,0,1,2,28,4.31748811353631
1,-73.77949,40.68067,90,1,70,104,3.6888794541139363
1,-73.91374,40.68932,17,1,0,28,4.382026634673881
1,-73.93113,40.68717,249,30,0,13,3.7376696182833684
1,-73.91225,40.76599,253,1,9,4,4.605170185988092
1,-73.9404,40.66882,268,2,107,51,3.871201010907891
0,-73.96173,40.64759,0,10,4,74,3.912023005428146
0,-73.95503,40.71778,0,4,7,212,4.787491742782046
0,-73.94986,40.68036,0,7,7,13,4.59511985013459
0,-73.98592,40.73667,123,3,20,86,5.293304824724492
0,-73.95987,40.66158,0,2,14,158,4.382026634673881
1,-73.93824,40.82353,0,1,0,94,4.499809670330265
0,-73.96065,40.6435,0,8,0,74,4.605170185988092
0,-73.98454,40.69751,0,5,4,57,4.795790545596741
0,-73.94225,40.81667,90,5,39,94,5.1647859739235145
1,-73.95591,40.80184,0,1,8,94,4.204692619390966
0,-73.95432,40.6549,0,3,0,74,4.553876891600541
1,-73.95737,40.71628,303,2,241,212,4.859812404361672
0,-74.09112,40.61758,19,2,69,93,4.700480365792417
0,-74.00789,40.73405,130,5,12,207,6.437751649736401
1,-74.16485,40.617,362,1,29,27,4.382026634673881
0,-74.00243,40.72966,251,30,39,207,5.298317366548036
2,-73.99112,40.75751,2,1,0,95,4.007333185232471
1,-73.89227,40.73449,320,5,12,122,3.8066624897703196
0,-73.95288,40.78269,0,1,0,199,4.844187086458591
0,-73.99068,40.69443,0,2,10,25,5.0106352940962555
0,-73.97851,40.72607,25,3,3,64,5.393627546352362
1,-73.94606,40.77761,128,30,3,199,4.499809670330265
0,-73.87639,40.76537,156,1,198,59,4.605170185988092
1,-73.92588,40.6898,0,1,27,13,4.174387269895637
2,-73.98871,40.76251,362,1,7,95,4.07753744390572
0,-73.98634,40.72765,0,3,72,64,5.3706380281276624
0,-74.00393,40.73638,0,28,0,207,5.19295685089021
1,-73.94731,40.83878,230,2,78,204,4.31748811353631
1,-73.95928,40.81093,133,3,81,129,4.605170185988092
0,-73.95144,40.66302,168,2,104,158,5.1647859739235145
0,-73.98289,40.72443,318,1,81,64,5.293304824724492
0,-73.98791,40.72384,314,2,0,64,5.298317366548036
0,-73.98457,40.7672,0,3,0,95,5.0106352940962555
1,-73.93954,40.84039,281,30,2,204,3.912023005428146
0,-73.98195,40.74297,302,1,0,111,6.476972362889683
1,-73.91075,40.74272,0,30,0,218,3.6375861597263857
0,-74.00616,40.70811,333,29,0,73,4.605170185988092
1,-74.01489,40.70772,365,1,1,73,5.393627546352362
1,-73.94612,40.71216,264,90,2,212,4.248495242049359
0,-73.95098,40.67648,0,4,19,51,4.718498871295094
0,-73.92887,40.70146,0,5,0,28,4.499809670330265
0,-73.93073,40.68322,91,5,47,13,4.74493212836325
0,-73.9487,40.72291,211,2,38,91,4.804021044733257
1,-73.99635,40.71138,0,1,2,196,3.5553480614894135
1,-73.92552,40.68566,0,1,2,13,3.871201010907891
1,-73.94457,40.81974,188,4,31,94,4.787491742782046
1,-73.96582,40.80304,0,4,1,200,4.1588830833596715
0,-73.98368,40.7269,16,4,2,64,4.852030263919617
1,-73.93908,40.79848,0,2,6,61,3.912023005428146
1,-73.92471,40.70254,64,1,8,28,3.4965075614664802
1,-74.00843,40.63851,158,3,0,188,3.912023005428146
1,-73.93503,40.69593,171,2,2,13,4.0943445622221
0,-73.97863,40.65013,3,3,30,214,4.74493212836325
0,-73.98575,40.71477,0,5,1,118,5.521460917862246
0,-73.92109,40.70204,0,1,2,28,5.0106352940962555
0,-74.00409,40.70758,174,1,16,73,6.745236349484363
0,-74.00286,40.72588,30,2,5,176,5.41610040220442
1,-73.94761,40.71477,0,5,5,212,4.248495242049359
